coddis,ano,turmas,pfx,matr,semestre,unidade
0420109,2015,1,042,37,1,ICB
0420109,2016,1,042,35,1,ICB
0420109,2017,1,042,33,1,ICB
0420109,2018,1,042,33,1,ICB
0420109,2019,1,042,38,1,ICB
0420110,2013,2,042,58,2,ICB
0420110,2014,2,042,66,2,ICB
0420110,2015,2,042,71,2,ICB
0420110,2016,2,042,79,2,ICB
0420110,2017,2,042,68,2,ICB
0420111,2013,1,042,34,1,ICB
0420111,2014,1,042,34,1,ICB
0420111,2015,1,042,40,1,ICB
0420111,2016,1,042,34,1,ICB
0420111,2017,1,042,33,1,ICB
0420111,2018,1,042,36,1,ICB
0420111,2019,1,042,48,1,ICB
0420111,2020,1,042,40,1,ICB
0420112,2013,2,042,54,2,ICB
0420112,2014,2,042,54,2,ICB
0420112,2015,2,042,62,2,ICB
0420112,2016,2,042,87,2,ICB
0420112,2018,1,042,30,1,ICB
0420112,2019,1,042,39,1,ICB
0420112,2020,1,042,36,1,ICB
0420113,2013,1,042,31,2,ICB
0420113,2014,2,042,30,2,ICB
0420113,2015,2,042,37,2,ICB
0420113,2016,2,042,36,2,ICB
0420113,2017,2,042,34,2,ICB
0420113,2018,2,042,38,2,ICB
0420113,2019,1,042,43,2,ICB
0420113,2020,1,042,40,2,ICB
0420114,2014,4,042,21,1,ICB
0420114,2015,4,042,28,1,ICB
0420114,2016,4,042,40,1,ICB
0420114,2017,3,042,28,1,ICB
0420114,2018,4,042,32,1,ICB
0420114,2019,4,042,30,1,ICB
0420114,2020,4,042,29,1,ICB
0420115,2014,1,042,16,2,ICB
0420115,2015,1,042,28,2,ICB
0420115,2016,1,042,39,2,ICB
0420115,2017,1,042,7,2,ICB
0420116,2014,1,042,16,2,ICB
0420116,2015,1,042,32,2,ICB
0420116,2016,1,042,43,2,ICB
0420116,2017,1,042,35,2,ICB
0420116,2018,1,042,32,2,ICB
0420116,2019,1,042,32,2,ICB
0420116,2020,1,042,42,2,ICB
0420117,2014,2,042,16,2,ICB
0420117,2015,3,042,27,2,ICB
0420117,2016,3,042,42,2,ICB
0420117,2017,4,042,32,ambos,ICB
0420117,2018,1,042,26,2,ICB
0420117,2019,1,042,30,2,ICB
0420117,2020,3,042,26,ambos,ICB
0420118,2015,1,042,12,1,ICB
0420118,2016,1,042,37,1,ICB
0420118,2017,4,042,78,ambos,ICB
0420118,2018,4,042,48,ambos,ICB
0420118,2019,4,042,48,ambos,ICB
0420118,2020,3,042,56,ambos,ICB
0420119,2015,1,042,18,1,ICB
0420119,2016,1,042,34,1,ICB
0420119,2017,2,042,48,ambos,ICB
0420119,2018,2,042,48,ambos,ICB
0420119,2019,2,042,36,ambos,ICB
0420119,2020,3,042,30,ambos,ICB
0420120,2015,1,042,8,2,ICB
0420120,2016,1,042,38,2,ICB
0420120,2017,2,042,41,ambos,ICB
0420120,2018,2,042,21,ambos,ICB
0420120,2019,2,042,20,ambos,ICB
0420120,2020,2,042,24,ambos,ICB
0420121,2015,1,042,19,2,ICB
0420121,2016,1,042,35,2,ICB
0420121,2017,2,042,48,ambos,ICB
0420121,2018,2,042,33,ambos,ICB
0420121,2019,2,042,22,ambos,ICB
0420121,2020,3,042,36,ambos,ICB
0420122,2015,1,042,6,2,ICB
0420122,2016,1,042,8,2,ICB
0420122,2017,1,042,2,2,ICB
0420122,2018,1,042,11,2,ICB
0420122,2019,1,042,8,2,ICB
0420124,2012,2,042,71,1,ICB
0420124,2013,1,042,42,1,ICB
0420124,2014,1,042,42,1,ICB
0420124,2015,1,042,41,1,ICB
0420125,2012,2,042,74,2,ICB
0420125,2013,2,042,74,2,ICB
0420125,2014,2,042,86,2,ICB
0420125,2015,2,042,77,2,ICB
0420127,2012,2,042,164,1,ICB
0420127,2013,3,042,151,1,ICB
0420127,2014,3,042,170,1,ICB
0420127,2015,3,042,175,1,ICB
0420127,2016,3,042,188,1,ICB
0420127,2017,4,042,180,1,ICB
0420127,2018,2,042,180,1,ICB
0420127,2019,2,042,166,1,ICB
0420127,2020,2,042,163,1,ICB
0420128,2012,1,042,79,2,ICB
0420128,2013,1,042,81,2,ICB
0420128,2014,1,042,81,2,ICB
0420128,2015,1,042,81,2,ICB
0420128,2016,1,042,87,2,ICB
0420128,2017,1,042,85,2,ICB
0420128,2018,1,042,81,2,ICB
0420128,2019,1,042,82,2,ICB
0420128,2020,1,042,79,2,ICB
0420129,2012,2,042,144,1,ICB
0420129,2013,2,042,144,1,ICB
0420129,2014,3,042,142,1,ICB
0420129,2015,3,042,158,1,ICB
0420129,2016,2,042,172,1,ICB
0420129,2017,2,042,191,1,ICB
0420129,2018,2,042,157,1,ICB
0420129,2019,2,042,162,1,ICB
0420129,2020,1,042,78,1,ICB
0420130,2015,1,042,92,2,ICB
0420130,2016,1,042,83,2,ICB
0420130,2017,1,042,79,2,ICB
0420130,2018,1,042,77,2,ICB
0420130,2019,1,042,80,2,ICB
0420130,2020,1,042,95,2,ICB
0420131,2016,1,042,80,1,ICB
0420131,2017,1,042,72,1,ICB
0420131,2018,1,042,67,1,ICB
0420131,2019,1,042,76,1,ICB
0420131,2020,1,042,75,1,ICB
0420132,2018,1,042,41,2,ICB
0420132,2019,1,042,46,2,ICB
0420132,2020,1,042,38,2,ICB
0420133,2019,1,042,38,1,ICB
0420133,2020,1,042,33,1,ICB
0420134,2018,1,042,5,2,ICB
0420134,2020,1,042,9,2,ICB
0420135,2018,1,042,25,2,ICB
0420135,2019,1,042,24,2,ICB
0420135,2020,1,042,29,2,ICB
0420138,2020,1,042,44,1,ICB
0420139,2020,1,042,45,1,ICB
0420140,2020,1,042,46,1,ICB
0420141,2020,1,042,5,2,ICB
0420200,2017,1,042,3,1,ICB
0420300,2017,1,042,5,1,ICB
0420300,2018,1,042,6,1,ICB
0420300,2020,1,042,1,1,ICB
0440001,2012,4,044,67,2,IGc
0440001,2013,4,044,18,2,IGc
0440001,2014,3,044,40,2,IGc
0440001,2015,2,044,36,2,IGc
0440001,2016,2,044,30,2,IGc
0440001,2017,2,044,40,2,IGc
0440001,2018,2,044,20,2,IGc
0440001,2019,2,044,26,2,IGc
0440001,2020,2,044,22,2,IGc
0440002,2012,4,044,44,1,IGc
0440002,2013,4,044,56,1,IGc
0440002,2014,3,044,14,1,IGc
0440002,2015,2,044,36,1,IGc
0440002,2016,2,044,29,1,IGc
0440002,2017,2,044,27,1,IGc
0440002,2018,2,044,38,1,IGc
0440002,2019,2,044,26,1,IGc
0440002,2020,2,044,18,1,IGc
0440041,2012,3,044,54,1,IGc
0440041,2013,3,044,28,1,IGc
0440041,2014,3,044,44,1,IGc
0440100,2012,4,044,98,1,IGc
0440100,2013,4,044,114,1,IGc
0440100,2014,4,044,103,1,IGc
0440100,2015,2,044,101,1,IGc
0440100,2016,2,044,105,1,IGc
0440100,2017,2,044,111,1,IGc
0440100,2018,2,044,108,1,IGc
0440100,2019,2,044,103,1,IGc
0440100,2020,2,044,108,1,IGc
0440101,2012,3,044,85,1,IGc
0440101,2013,3,044,94,1,IGc
0440101,2014,4,044,93,1,IGc
0440101,2015,2,044,108,1,IGc
0440102,2012,1,044,45,1,IGc
0440102,2013,1,044,51,1,IGc
0440102,2014,1,044,45,1,IGc
0440102,2015,1,044,48,1,IGc
0440102,2016,1,044,40,1,IGc
0440102,2017,1,044,47,1,IGc
0440102,2018,1,044,52,1,IGc
0440102,2019,1,044,33,1,IGc
0440102,2020,1,044,42,1,IGc
0440107,2016,2,044,83,1,IGc
0440107,2017,2,044,77,1,IGc
0440107,2018,2,044,107,1,IGc
0440107,2019,2,044,49,1,IGc
0440107,2020,2,044,84,1,IGc
0440108,2016,2,044,52,2,IGc
0440108,2017,2,044,58,2,IGc
0440108,2018,2,044,80,2,IGc
0440108,2019,2,044,33,2,IGc
0440108,2020,2,044,70,2,IGc
0440201,2012,3,044,23,1,IGc
0440201,2013,3,044,22,1,IGc
0440201,2014,3,044,56,1,IGc
0440201,2015,2,044,70,1,IGc
0440201,2016,2,044,53,1,IGc
0440201,2017,2,044,48,1,IGc
0440201,2018,2,044,34,1,IGc
0440201,2019,2,044,58,1,IGc
0440201,2020,2,044,20,1,IGc
0440208,2015,4,044,122,2,IGc
0440208,2016,4,044,93,1,IGc
0440208,2017,4,044,112,1,IGc
0440208,2018,4,044,110,1,IGc
0440208,2019,4,044,80,1,IGc
0440208,2020,4,044,78,1,IGc
0440220,2012,3,044,126,1,IGc
0440220,2013,3,044,90,1,IGc
0440220,2014,3,044,124,1,IGc
0440220,2015,2,044,104,1,IGc
0440220,2016,2,044,112,1,IGc
0440220,2017,2,044,119,1,IGc
0440220,2018,2,044,120,1,IGc
0440220,2019,2,044,105,1,IGc
0440220,2020,2,044,79,1,IGc
0440221,2012,5,044,140,1,IGc
0440221,2013,5,044,93,1,IGc
0440221,2014,5,044,130,1,IGc
0440221,2015,3,044,97,1,IGc
0440221,2016,3,044,106,1,IGc
0440221,2017,3,044,119,1,IGc
0440221,2018,3,044,108,1,IGc
0440221,2019,3,044,92,1,IGc
0440221,2020,3,044,97,1,IGc
0440222,2012,3,044,109,2,IGc
0440222,2013,3,044,78,2,IGc
0440222,2014,3,044,124,2,IGc
0440222,2015,2,044,84,2,IGc
0440222,2016,2,044,102,2,IGc
0440222,2017,2,044,100,2,IGc
0440222,2018,2,044,106,2,IGc
0440222,2019,2,044,109,2,IGc
0440222,2020,2,044,106,2,IGc
0440302,2012,2,044,8,2,IGc
0440302,2013,2,044,6,2,IGc
0440302,2015,2,044,19,2,IGc
0440302,2016,2,044,7,2,IGc
0440312,2012,2,044,68,2,IGc
0440312,2013,2,044,52,2,IGc
0440312,2014,2,044,62,2,IGc
0440314,2012,1,044,30,2,IGc
0440314,2013,1,044,16,2,IGc
0440314,2014,1,044,15,2,IGc
0440314,2015,1,044,17,2,IGc
0440314,2016,1,044,20,2,IGc
0440318,2012,3,044,54,1,IGc
0440318,2013,2,044,60,1,IGc
0440318,2014,2,044,34,1,IGc
0440318,2015,2,044,34,1,IGc
0440318,2016,2,044,45,1,IGc
0440318,2017,2,044,50,1,IGc
0440318,2018,2,044,26,1,IGc
0440318,2019,2,044,32,1,IGc
0440318,2020,2,044,38,1,IGc
0440319,2012,1,044,51,1,IGc
0440319,2013,1,044,52,1,IGc
0440319,2014,1,044,47,1,IGc
0440319,2015,2,044,103,1,IGc
0440319,2016,2,044,76,1,IGc
0440319,2017,2,044,83,1,IGc
0440319,2018,2,044,92,1,IGc
0440320,2012,5,044,93,2,IGc
0440320,2013,6,044,96,2,IGc
0440320,2014,6,044,89,2,IGc
0440320,2015,2,044,97,2,IGc
0440320,2016,2,044,72,2,IGc
0440320,2017,2,044,80,2,IGc
0440335,2017,1,044,2,1,IGc
0440335,2018,1,044,1,1,IGc
0440400,2012,4,044,109,1,IGc
0440401,2012,3,044,71,1,IGc
0440401,2013,1,044,22,1,IGc
0440401,2014,1,044,19,1,IGc
0440407,2012,1,044,24,1,IGc
0440407,2013,1,044,23,1,IGc
0440407,2016,1,044,14,1,IGc
0440407,2017,1,044,12,1,IGc
0440407,2018,1,044,9,1,IGc
0440407,2019,1,044,10,1,IGc
0440407,2020,1,044,15,2,IGc
0440411,2012,2,044,8,ambos,IGc
0440413,2012,3,044,53,1,IGc
0440413,2013,2,044,39,1,IGc
0440413,2014,2,044,17,1,IGc
0440413,2015,2,044,43,1,IGc
0440413,2016,2,044,32,1,IGc
0440413,2017,1,044,14,1,IGc
0440413,2018,1,044,18,1,IGc
0440413,2019,1,044,14,1,IGc
0440413,2020,1,044,13,1,IGc
0440415,2013,3,044,106,1,IGc
0440415,2014,3,044,106,1,IGc
0440415,2015,2,044,100,1,IGc
0440415,2016,2,044,106,1,IGc
0440415,2017,2,044,88,1,IGc
0440416,2013,3,044,101,2,IGc
0440416,2014,3,044,84,2,IGc
0440416,2015,2,044,104,2,IGc
0440416,2016,2,044,108,2,IGc
0440416,2017,2,044,74,2,IGc
0440418,2012,3,044,43,2,IGc
0440418,2013,3,044,32,2,IGc
0440418,2014,3,044,38,2,IGc
0440418,2015,2,044,50,2,IGc
0440418,2016,2,044,30,2,IGc
0440418,2017,2,044,54,2,IGc
0440418,2018,2,044,26,2,IGc
0440418,2019,2,044,24,2,IGc
0440418,2020,2,044,38,2,IGc
0440419,2012,3,044,122,1,IGc
0440420,2012,6,044,94,1,IGc
0440420,2013,6,044,65,1,IGc
0440420,2014,6,044,80,1,IGc
0440420,2015,2,044,102,1,IGc
0440420,2016,2,044,112,1,IGc
0440420,2017,2,044,92,1,IGc
0440420,2018,2,044,68,1,IGc
0440493,2013,1,044,5,1,IGc
0440493,2015,1,044,7,1,IGc
0440493,2018,1,044,14,1,IGc
0440494,2012,1,044,10,2,IGc
0440494,2013,1,044,5,2,IGc
0440494,2014,1,044,7,2,IGc
0440494,2015,1,044,8,2,IGc
0440494,2016,1,044,7,2,IGc
0440494,2017,1,044,9,2,IGc
0440494,2018,1,044,5,2,IGc
0440500,2012,42,044,42,1,IGc
0440500,2013,2,044,57,1,IGc
0440500,2014,2,044,68,1,IGc
0440500,2015,2,044,101,1,IGc
0440500,2016,2,044,98,1,IGc
0440500,2017,2,044,102,1,IGc
0440500,2018,2,044,88,1,IGc
0440500,2019,1,044,37,1,IGc
0440500,2020,1,044,20,1,IGc
0440501,2012,2,044,14,ambos,IGc
0440501,2013,2,044,22,ambos,IGc
0440501,2014,2,044,9,ambos,IGc
0440501,2015,2,044,8,ambos,IGc
0440501,2016,1,044,4,1,IGc
0440607,2012,3,044,60,2,IGc
0440607,2013,3,044,48,2,IGc
0440607,2014,6,044,54,2,IGc
0440607,2015,4,044,90,2,IGc
0440609,2012,3,044,22,2,IGc
0440609,2013,1,044,18,2,IGc
0440609,2014,1,044,24,2,IGc
0440609,2015,1,044,25,2,IGc
0440609,2016,1,044,27,2,IGc
0440610,2016,1,044,38,2,IGc
0440610,2017,1,044,28,2,IGc
0440610,2018,1,044,18,2,IGc
0440610,2019,1,044,20,2,IGc
0440610,2020,1,044,28,2,IGc
0440620,2012,26,044,735,ambos,IGc
0440620,2013,27,044,846,ambos,IGc
0440620,2014,27,044,717,ambos,IGc
0440620,2015,18,044,712,ambos,IGc
0440620,2016,18,044,649,ambos,IGc
0440620,2017,16,044,616,ambos,IGc
0440620,2018,16,044,603,ambos,IGc
0440620,2019,16,044,574,ambos,IGc
0440620,2020,16,044,607,ambos,IGc
0440621,2012,6,044,195,1,IGc
0440621,2013,6,044,211,1,IGc
0440621,2014,6,044,219,1,IGc
0440621,2015,4,044,240,1,IGc
0440621,2016,6,044,240,1,IGc
0440621,2017,4,044,252,1,IGc
0440621,2018,6,044,317,1,IGc
0440621,2019,4,044,252,1,IGc
0440621,2020,4,044,217,1,IGc
0500058,2012,1,050,24,2,FM
0500058,2013,1,050,23,2,FM
0500058,2014,1,050,19,2,FM
0500058,2015,1,050,27,2,FM
0500058,2016,1,050,27,2,FM
0500058,2017,1,050,22,2,FM
0500058,2018,1,050,25,2,FM
0500058,2019,1,050,28,2,FM
0500058,2020,1,050,20,2,FM
0500059,2012,1,050,19,1,FM
0500059,2013,1,050,24,1,FM
0500059,2014,1,050,23,1,FM
0500059,2015,1,050,17,1,FM
0500059,2016,1,050,30,1,FM
0500059,2017,1,050,26,1,FM
0500059,2018,1,050,20,1,FM
0500059,2019,1,050,26,1,FM
0500059,2020,1,050,25,1,FM
0510044,2012,2,051,179,ambos,FM
0510044,2013,2,051,183,ambos,FM
0510044,2014,2,051,177,ambos,FM
0510044,2015,2,051,186,ambos,FM
0510044,2016,2,051,174,ambos,FM
0510044,2017,2,051,182,ambos,FM
0510205,2012,12,051,175,ambos,FM
0510205,2013,12,051,178,ambos,FM
0510205,2014,12,051,168,ambos,FM
0510205,2015,12,051,177,ambos,FM
0510205,2016,12,051,166,ambos,FM
0510205,2017,12,051,191,ambos,FM
0510205,2018,12,051,174,ambos,FM
0510207,2012,2,051,169,ambos,FM
0510207,2013,2,051,169,ambos,FM
0510207,2014,2,051,174,ambos,FM
0510207,2015,2,051,168,ambos,FM
0510207,2016,13,051,164,ambos,FM
0510207,2017,2,051,181,ambos,FM
0510207,2018,2,051,170,ambos,FM
0510207,2019,1,051,2,2,FM
0510221,2012,12,051,172,ambos,FM
0510221,2013,12,051,175,ambos,FM
0510221,2014,12,051,176,ambos,FM
0510221,2015,12,051,176,ambos,FM
0510221,2016,12,051,170,ambos,FM
0510221,2017,12,051,185,ambos,FM
0510221,2018,12,051,178,ambos,FM
0510222,2012,12,051,162,ambos,FM
0510222,2013,12,051,169,ambos,FM
0510222,2014,12,051,168,ambos,FM
0510222,2015,12,051,170,ambos,FM
0510222,2016,12,051,177,ambos,FM
0510222,2017,12,051,166,ambos,FM
0510222,2018,12,051,185,ambos,FM
0510222,2019,12,051,171,ambos,FM
0510228,2012,2,051,176,ambos,FM
0510228,2013,2,051,176,ambos,FM
0510228,2014,2,051,175,ambos,FM
0510228,2015,2,051,175,ambos,FM
0510228,2016,2,051,172,ambos,FM
0510228,2017,2,051,186,ambos,FM
0510232,2012,4,051,165,1,FM
0510238,2012,4,051,172,ambos,FM
0510238,2013,4,051,166,ambos,FM
0510238,2014,4,051,174,ambos,FM
0510238,2015,4,051,170,ambos,FM
0510238,2016,4,051,173,ambos,FM
0510238,2017,4,051,185,ambos,FM
0701201,2012,1,070,79,1,EE
0701201,2013,1,070,77,1,EE
0701201,2014,2,070,164,1,EE
0701201,2015,2,070,161,1,EE
0701201,2016,2,070,164,1,EE
0701201,2017,1,070,84,1,EE
0701201,2018,1,070,83,1,EE
0701201,2019,1,070,82,1,EE
0701201,2020,1,070,77,1,EE
0701202,2012,1,070,79,1,EE
0701202,2013,1,070,78,1,EE
0701202,2014,2,070,162,1,EE
0701202,2015,2,070,167,1,EE
0701202,2016,2,070,164,1,EE
0701202,2017,2,070,172,1,EE
0701202,2018,2,070,164,1,EE
0701202,2019,2,070,162,1,EE
0701202,2020,2,070,157,1,EE
0701203,2012,1,070,79,2,EE
0701203,2013,1,070,76,2,EE
0701203,2014,2,070,160,2,EE
0701203,2015,2,070,158,2,EE
0701203,2016,2,070,168,2,EE
0701203,2017,1,070,77,2,EE
0701203,2018,1,070,78,2,EE
0701203,2019,2,070,154,2,EE
0701203,2020,2,070,134,2,EE
0701204,2012,1,070,71,1,EE
0701204,2013,1,070,73,1,EE
0701204,2014,2,070,146,1,EE
0701204,2015,2,070,150,1,EE
0701204,2016,2,070,154,1,EE
0701204,2017,2,070,152,1,EE
0701204,2018,2,070,139,1,EE
0701204,2019,2,070,150,1,EE
0701204,2020,2,070,143,1,EE
0701205,2012,1,070,71,1,EE
0701205,2013,1,070,76,1,EE
0701205,2014,2,070,140,1,EE
0701205,2015,2,070,148,1,EE
0701205,2016,2,070,154,1,EE
0701205,2017,2,070,156,1,EE
0701205,2018,2,070,137,1,EE
0701205,2019,2,070,148,1,EE
0701205,2020,2,070,145,1,EE
0701206,2012,1,070,66,2,EE
0701206,2013,1,070,68,2,EE
0701206,2014,2,070,128,2,EE
0701206,2015,2,070,124,2,EE
0701206,2016,2,070,92,2,EE
0701206,2017,2,070,152,2,EE
0701207,2012,1,070,65,2,EE
0701207,2013,1,070,69,2,EE
0701207,2014,2,070,126,2,EE
0701207,2015,1,070,63,2,EE
0701207,2016,1,070,86,2,EE
0701207,2017,1,070,73,2,EE
0701207,2018,1,070,79,2,EE
0701207,2019,1,070,73,2,EE
0701207,2020,1,070,72,2,EE
0701208,2012,1,070,69,1,EE
0701208,2013,1,070,72,1,EE
0701208,2014,1,070,67,1,EE
0701208,2015,1,070,68,1,EE
0701208,2016,1,070,61,1,EE
0701208,2017,1,070,86,1,EE
0701208,2018,1,070,71,1,EE
0701208,2019,1,070,74,1,EE
0701208,2020,1,070,74,1,EE
0701209,2013,2,070,48,2,EE
0701209,2014,2,070,71,2,EE
0701209,2015,2,070,76,2,EE
0701209,2016,2,070,60,2,EE
0701209,2017,2,070,62,2,EE
0701209,2018,2,070,77,2,EE
0701209,2019,2,070,76,2,EE
0701209,2020,2,070,67,2,EE
0701210,2013,2,070,48,2,EE
0701210,2014,2,070,72,2,EE
0701210,2015,2,070,76,2,EE
0701210,2016,2,070,60,2,EE
0701210,2017,2,070,63,2,EE
0701210,2018,2,070,78,2,EE
0701210,2019,2,070,75,2,EE
0701210,2020,2,070,68,2,EE
0701211,2018,2,070,152,2,EE
0701211,2019,2,070,142,2,EE
0701211,2020,2,070,140,2,EE
0701250,2015,1,070,15,1,EE
0701251,2013,1,070,20,1,EE
0701251,2014,1,070,14,1,EE
0701251,2015,1,070,11,1,EE
0701251,2017,1,070,12,1,EE
0701251,2018,1,070,22,1,EE
0701255,2012,1,070,32,2,EE
0701255,2013,1,070,19,1,EE
0701255,2014,2,070,72,1,EE
0701255,2015,1,070,39,1,EE
0701255,2016,1,070,50,1,EE
0701255,2017,2,070,54,2,EE
0701255,2018,1,070,43,2,EE
0701255,2019,1,070,62,1,EE
0701255,2020,2,070,99,1,EE
0701256,2019,1,070,10,2,EE
0740011,2012,2,074,19,ambos,FZEA
0740011,2013,2,074,40,ambos,FZEA
0740011,2014,2,074,41,ambos,FZEA
0740011,2015,2,074,25,ambos,FZEA
0740011,2016,2,074,29,ambos,FZEA
0740011,2017,2,074,32,ambos,FZEA
0740011,2018,2,074,28,ambos,FZEA
0740011,2019,2,074,21,ambos,FZEA
0740013,2012,1,074,26,1,FZEA
0740013,2013,1,074,34,1,FZEA
0740013,2014,1,074,32,1,FZEA
0740013,2015,2,074,28,ambos,FZEA
0740013,2016,1,074,27,1,FZEA
0740013,2017,2,074,32,ambos,FZEA
0740013,2018,2,074,31,ambos,FZEA
0740013,2019,1,074,32,2,FZEA
0740014,2012,1,074,25,2,FZEA
0740014,2013,1,074,28,2,FZEA
0740014,2014,2,074,34,ambos,FZEA
0740014,2015,1,074,25,2,FZEA
0740014,2016,2,074,35,ambos,FZEA
0740014,2017,1,074,17,2,FZEA
0740014,2018,1,074,19,1,FZEA
0740014,2019,1,074,26,1,FZEA
0740015,2012,2,074,38,ambos,FZEA
0740015,2013,1,074,35,1,FZEA
0740015,2014,1,074,54,1,FZEA
0740015,2015,1,074,39,1,FZEA
0740015,2016,2,074,52,ambos,FZEA
0740015,2017,2,074,48,ambos,FZEA
0740015,2018,2,074,61,ambos,FZEA
0740015,2019,2,074,38,ambos,FZEA
0740016,2012,1,074,3,1,FZEA
0740016,2013,1,074,70,2,FZEA
0740016,2014,1,074,44,2,FZEA
0740016,2015,1,074,47,2,FZEA
0740016,2016,1,074,36,2,FZEA
0740016,2017,2,074,40,ambos,FZEA
0740016,2018,2,074,49,ambos,FZEA
0740016,2019,2,074,20,ambos,FZEA
0740017,2012,2,074,14,ambos,FZEA
0740017,2013,1,074,17,1,FZEA
0740017,2014,1,074,29,1,FZEA
0740017,2015,1,074,35,1,FZEA
0740017,2016,2,074,40,ambos,FZEA
0740017,2017,2,074,35,ambos,FZEA
0740017,2018,2,074,46,ambos,FZEA
0740017,2019,1,074,32,1,FZEA
0740018,2012,1,074,5,1,FZEA
0740018,2013,1,074,17,2,FZEA
0740018,2014,1,074,39,2,FZEA
0740018,2015,1,074,40,2,FZEA
0740018,2016,1,074,36,2,FZEA
0740018,2017,2,074,31,ambos,FZEA
0740018,2018,2,074,27,ambos,FZEA
0740018,2019,1,074,18,1,FZEA
0740019,2012,2,074,7,ambos,FZEA
0740019,2013,1,074,11,1,FZEA
0740019,2014,1,074,15,1,FZEA
0740019,2015,1,074,24,1,FZEA
0740019,2016,2,074,54,ambos,FZEA
0740019,2017,2,074,31,ambos,FZEA
0740019,2018,2,074,30,ambos,FZEA
0740019,2019,2,074,23,ambos,FZEA
0740020,2012,1,074,3,1,FZEA
0740020,2013,1,074,9,2,FZEA
0740020,2014,1,074,19,2,FZEA
0740020,2015,1,074,30,2,FZEA
0740020,2016,2,074,32,ambos,FZEA
0740020,2017,2,074,30,ambos,FZEA
0740020,2018,2,074,22,ambos,FZEA
0740020,2019,2,074,25,ambos,FZEA
0740021,2015,1,074,41,2,FZEA
0740021,2016,1,074,52,2,FZEA
0740021,2017,1,074,25,2,FZEA
0740021,2018,1,074,32,2,FZEA
0740021,2019,1,074,37,2,FZEA
0740021,2020,1,074,30,2,FZEA
0740022,2016,2,074,38,ambos,FZEA
0740022,2017,2,074,57,ambos,FZEA
0740022,2018,2,074,32,ambos,FZEA
0740022,2019,2,074,31,ambos,FZEA
0740022,2020,2,074,35,ambos,FZEA
0800004,2012,17,080,284,1,FFLCH
0800004,2013,9,080,320,ambos,FFLCH
0800004,2014,12,080,293,2,FFLCH
0800004,2015,13,080,304,2,FFLCH
0800004,2016,10,080,196,2,FFLCH
0800004,2017,11,080,260,2,FFLCH
0800004,2018,10,080,245,2,FFLCH
0800004,2019,10,080,257,2,FFLCH
0800004,2020,11,080,274,2,FFLCH
0800005,2013,2,080,63,2,FFLCH
0800005,2014,2,080,40,2,FFLCH
0800005,2015,2,080,47,2,FFLCH
0800005,2016,2,080,48,2,FFLCH
0800005,2017,2,080,36,2,FFLCH
0800005,2018,2,080,33,2,FFLCH
0800005,2019,2,080,39,2,FFLCH
0800005,2020,2,080,50,2,FFLCH
0800006,2013,2,080,34,2,FFLCH
0800006,2014,2,080,20,2,FFLCH
0800006,2015,2,080,13,2,FFLCH
0800006,2016,2,080,20,2,FFLCH
0800006,2017,2,080,28,2,FFLCH
0800006,2018,2,080,7,2,FFLCH
0800006,2019,2,080,12,2,FFLCH
0800006,2020,2,080,18,2,FFLCH
0800007,2013,1,080,11,2,FFLCH
0800007,2014,2,080,13,2,FFLCH
0800007,2015,2,080,20,2,FFLCH
0800007,2016,2,080,12,2,FFLCH
0800007,2017,1,080,15,2,FFLCH
0800007,2018,2,080,15,2,FFLCH
0800007,2019,2,080,19,2,FFLCH
0800007,2020,2,080,15,2,FFLCH
0800008,2013,3,080,31,ambos,FFLCH
0800008,2014,2,080,30,2,FFLCH
0800008,2015,2,080,24,2,FFLCH
0800008,2016,2,080,26,2,FFLCH
0800008,2017,2,080,30,2,FFLCH
0800008,2018,2,080,20,2,FFLCH
0800008,2019,2,080,18,2,FFLCH
0800008,2020,2,080,35,2,FFLCH
0800009,2013,2,080,26,2,FFLCH
0800009,2014,2,080,18,2,FFLCH
0800009,2015,2,080,17,2,FFLCH
0800009,2016,2,080,9,2,FFLCH
0800009,2017,2,080,18,2,FFLCH
0800009,2018,2,080,10,2,FFLCH
0800009,2019,2,080,13,2,FFLCH
0800009,2020,2,080,14,2,FFLCH
0808000,2013,1,080,56,1,FFLCH
0808000,2014,1,080,68,1,FFLCH
0808000,2015,1,080,59,1,FFLCH
0808000,2016,1,080,85,1,FFLCH
0808000,2017,1,080,50,1,FFLCH
0808000,2018,1,080,69,1,FFLCH
0808000,2019,1,080,56,1,FFLCH
0808000,2020,1,080,33,1,FFLCH
0808001,2013,1,080,69,2,FFLCH
0808001,2014,1,080,80,2,FFLCH
0808001,2015,1,080,76,2,FFLCH
0808001,2016,1,080,67,2,FFLCH
0808001,2017,1,080,61,2,FFLCH
0808001,2018,1,080,66,2,FFLCH
0808001,2019,1,080,50,2,FFLCH
0808002,2019,2,080,5,1,FFLCH
0808002,2020,1,080,4,1,FFLCH
0808003,2018,1,080,2,2,FFLCH
0808003,2019,4,080,7,2,FFLCH
0900100,2012,2,090,145,1,FCF
0900100,2013,2,090,146,1,FCF
0900100,2014,2,090,139,1,FCF
0900100,2015,2,090,149,1,FCF
0900100,2016,2,090,146,1,FCF
0900100,2017,2,090,151,1,FCF
0900100,2018,2,090,147,1,FCF
0900100,2019,2,090,146,1,FCF
0900100,2020,1,090,3,1,FCF
0900101,2012,2,090,146,1,FCF
0900101,2013,2,090,144,1,FCF
0900102,2012,2,090,127,1,FCF
